,FIPS,County_Name,State,UIC_2013,UIC_Group,MEDICARE_ENROLL,POPESTIMATE,MED_HOUSE_INCOME,PHARMA_COUNT,HOSP_BED_100,POP_1MILE_TO_PARK,MEDICARE_RATE,PARK_1MILE_RATE
1109,21233,Webster County,KY,6,Nonmetro,3110,13017,52901,2,No Counts,135,0.23891833755857725,0.010371053238073288
1110,21235,Whitley County,KY,8,Nonmetro,8660,36712,34559,9,83.14,19626,0.23589017215079539,0.5345935933754631
1111,21237,Wolfe County,KY,12,Nonmetro,1964,6562,33757,2,No Counts,2813,0.29929899420908257,0.42868028040231637
1112,21239,Woodford County,KY,2,Metro,5921,26871,69544,2,9.3,6066,0.22034907521119423,0.225745227196606
1113,22001,Acadia Parish,LA,2,Metro,12149,57576,45183,7,29.59,17302,0.21100805891343616,0.30050715575934417
1114,22003,Allen Parish,LA,6,Nonmetro,4572,22750,49671,1,48.02,4932,0.20096703296703297,0.21679120879120878
1115,22005,Ascension Parish,LA,2,Metro,18232,126500,88680,20,11.89,44413,0.14412648221343874,0.35109090909090906
1116,22007,Assumption Parish,LA,4,Nonmetro,4962,21039,52046,Data Not Collected,7.15,339,0.23584771139312705,0.01611293312419792
1117,22009,Avoyelles Parish,LA,6,Nonmetro,8962,39693,40448,3,23.73,10687,0.22578288363187463,0.26924142795958983
1118,22011,Beauregard Parish,LA,5,Nonmetro,7263,36549,53708,2,21.87,3585,0.1987195272100468,0.09808749897398014
1119,22013,Bienville Parish,LA,6,Nonmetro,3411,12981,39695,Data Not Collected,16.28,1981,0.2627686618904553,0.1526076573453509
1120,22015,Bossier Parish,LA,2,Metro,21580,128746,53225,16,21.61,53243,0.16761685799947182,0.413550712255138
1121,22017,Caddo Parish,LA,2,Metro,50508,237848,43216,33,94.53,133867,0.21235410850627293,0.5628258383505432
1122,22019,Calcasieu Parish,LA,2,Metro,36394,216785,57252,20,43.76,90425,0.16788061904652074,0.417118343058791
1123,22021,Caldwell Parish,LA,7,Nonmetro,2246,9645,42490,Data Not Collected,90.46,1407,0.23286677034733022,0.1458786936236392
1124,22023,Cameron Parish,LA,2,Metro,1198,5617,60887,Data Not Collected,87.2,2871,0.2132811109132989,0.5111269360868791
1125,22025,Catahoula Parish,LA,10,Nonmetro,2286,8906,39222,2,No Counts,1648,0.2566808892881204,0.18504379070289692
1126,22027,Claiborne Parish,LA,6,Nonmetro,3391,14170,37407,2,33.31,3889,0.23930839802399437,0.2744530698659139
1127,22029,Concordia Parish,LA,8,Nonmetro,4234,18687,37546,1,34.97,7895,0.22657462407020923,0.4224862203671001
1128,22031,De Soto Parish,LA,2,Metro,6131,26812,43733,2,12.66,2313,0.22866626883485006,0.08626734298075489
1129,22033,East Baton Rouge Parish,LA,2,Metro,76314,456781,57099,52,57.73,391742,0.16706912065081517,0.8576144804621908
1130,22035,East Carroll Parish,LA,11,Nonmetro,1375,7459,32813,1,31.15,1303,0.18434106448585602,0.17468829601823302
1131,22037,East Feliciana Parish,LA,2,Metro,4244,19539,52158,1,325.43,699,0.21720661241619327,0.035774604636880085
1132,22039,Evangeline Parish,LA,6,Nonmetro,7136,32350,38415,1,88.22,9348,0.22058732612055643,0.2889644513137558
1133,22041,Franklin Parish,LA,11,Nonmetro,4577,19774,42706,1,18.76,3944,0.23146556083746334,0.19945382825933045
1134,22043,Grant Parish,LA,2,Metro,4238,22169,56380,1,No Counts,15274,0.19116784699354955,0.6889801073571203
1135,22045,Iberia Parish,LA,2,Metro,14439,69929,50449,7,23.81,27706,0.2064808591571451,0.3962018618884869
1136,22047,Iberville Parish,LA,2,Metro,6280,30241,36990,3,3.32,5833,0.20766509044013096,0.19288383320657385
1137,22049,Jackson Parish,LA,6,Nonmetro,3629,15031,41940,2,16.68,718,0.2414343689707937,0.047767946244428185
1138,22051,Jefferson Parish,LA,1,Metro,88669,440781,58586,51,51.36,408679,0.2011633895290405,0.9271701820178274
1139,22053,Jefferson Davis Parish,LA,6,Nonmetro,6588,32250,47924,3,28.6,10059,0.20427906976744187,0.31190697674418605
1140,22055,Lafayette Parish,LA,2,Metro,40156,241753,59362,35,51.98,135011,0.16610341960596145,0.5584666994825297
1141,22057,Lafourche Parish,LA,2,Metro,18910,97557,56743,5,24.62,31056,0.1938353987925008,0.31833697223161844
1142,22059,La Salle Parish,LA,6,Nonmetro,3076,14791,48306,1,54.69,1610,0.20796430261645596,0.10884997633696167
1143,22061,Lincoln Parish,LA,5,Nonmetro,7444,48396,44728,5,55.12,16344,0.15381436482353913,0.3377138606496405
1144,22063,Livingston Parish,LA,2,Metro,22343,142282,61680,17,No Counts,22436,0.15703321572651494,0.15768684724701648
1145,22065,Madison Parish,LA,9,Nonmetro,2021,10017,33841,1,25.18,3420,0.2017570130777678,0.3414195867026056
1146,22067,Morehouse Parish,LA,5,Nonmetro,6477,25629,36290,3,46.8,11612,0.2527215263958797,0.4530804947520387
1147,22069,Natchitoches Parish,LA,5,Nonmetro,7671,37515,44720,4,31.33,14899,0.2044782087165134,0.3971478075436492
1148,22071,Orleans Parish,LA,1,Metro,64602,383997,51704,38,57.63,388767,0.168235689341323,1.0124219720466565
1149,22073,Ouachita Parish,LA,2,Metro,28835,160368,45251,24,65.19,83778,0.17980519804449765,0.5224109548039509
1150,22075,Plaquemines Parish,LA,1,Metro,3748,23515,55861,1,No Counts,3578,0.15938762492026365,0.15215819689559856
1151,22077,Pointe Coupee Parish,LA,2,Metro,5085,20758,49583,2,12.57,4145,0.24496579631949128,0.1996820502938626
1152,22079,Rapides Parish,LA,2,Metro,28016,130023,45130,17,87.11,62618,0.21546957076824869,0.48159171838828513
1153,22081,Red River Parish,LA,7,Nonmetro,1780,7620,42135,Data Not Collected,48.56,620,0.2335958005249344,0.08136482939632546
1154,22083,Richland Parish,LA,6,Nonmetro,4423,20043,43794,4,31.5,4105,0.22067554757271865,0.2048096592326498
1155,22085,Sabine Parish,LA,6,Nonmetro,5565,22155,38833,2,21.7,3422,0.25118483412322273,0.15445723313021892
1156,22087,St. Bernard Parish,LA,1,Metro,6744,43764,50790,7,9.12,35679,0.15409925966547847,0.8152591170825336
1157,22089,St. Charles Parish,LA,1,Metro,9177,52549,69889,5,11.24,26590,0.1746370054615692,0.5060039201507165
1158,22091,St. Helena Parish,LA,2,Metro,2984,10920,40709,1,22.96,0,0.27326007326007323,0.0
1159,22093,St. James Parish,LA,1,Metro,4494,20192,58309,1,21.86,12012,0.2225633914421553,0.5948890649762282
1160,22095,St. John the Baptist Parish,LA,1,Metro,8332,42477,56697,4,19.34,25732,0.1961532123266709,0.6057866610165501
1161,22097,St. Landry Parish,LA,5,Nonmetro,18531,82540,39153,10,44.49,31672,0.2245093288102738,0.3837169857039011
1162,22099,St. Martin Parish,LA,2,Metro,10800,51767,48524,5,8.33,8869,0.2086271176618309,0.17132536171692392
1163,22101,St. Mary Parish,LA,5,Nonmetro,10696,49406,47236,6,37.85,23772,0.21649192405780673,0.48115613488240294
1164,22103,St. Tammany Parish,LA,1,Metro,53876,264570,67462,30,42.35,121382,0.20363608874777941,0.45878973428582226
1165,22105,Tangipahoa Parish,LA,2,Metro,24089,133157,47272,28,38.64,33594,0.18090674917578498,0.2522886517419287
1166,22107,Tensas Parish,LA,10,Nonmetro,1159,4147,33294,1,No Counts,437,0.27947914154810705,0.1053773812394502
1167,22109,Terrebonne Parish,LA,2,Metro,21230,109580,55402,17,51.87,48308,0.19373973352801607,0.440846869866764
1168,22111,Union Parish,LA,2,Metro,5309,21107,42342,3,16.57,5702,0.25152792912303973,0.270147344482873
1169,22113,Vermilion Parish,LA,2,Metro,11380,57359,52709,3,16.58,17526,0.19839955368817447,0.3055492599243362
1170,22115,Vernon Parish,LA,8,Nonmetro,7757,48750,55124,2,27.58,17733,0.1591179487179487,0.36375384615384615
1171,22117,Washington Parish,LA,3,Nonmetro,10575,45463,38604,7,25.79,9681,0.2326067351472626,0.21294239271495502
1172,22119,Webster Parish,LA,2,Metro,9504,36967,41747,3,59.41,19029,0.2570941650661401,0.514756404360646
1173,22121,West Baton Rouge Parish,LA,2,Metro,4590,27199,62919,2,No Counts,7751,0.16875620427221588,0.2849737122688334
1174,22123,West Carroll Parish,LA,10,Nonmetro,2624,9751,38513,1,30.95,171,0.2691006050661471,0.01753666290636858
1175,22125,West Feliciana Parish,LA,2,Metro,2211,15310,58499,Data Not Collected,16.39,2981,0.14441541476159372,0.19470934030045722
1176,22127,Winn Parish,LA,6,Nonmetro,3027,13755,42991,2,43.73,8719,0.22006543075245366,0.6338785896037804
1177,23001,Androscoggin County,ME,2,Metro,25097,111139,57723,9,43.5,49144,0.225816320103654,0.44218501156209794
1178,23003,Aroostook County,ME,11,Nonmetro,20373,67105,45523,12,34.03,6291,0.30359883764250056,0.09374860293569778
1179,23005,Cumberland County,ME,2,Metro,66647,303069,75455,25,36.96,188982,0.2199070178738175,0.6235609712639696
1180,23007,Franklin County,ME,6,Nonmetro,8150,29456,49317,4,23.79,5122,0.2766838674633351,0.17388647474198804
1181,23009,Hancock County,ME,6,Nonmetro,15813,55478,58466,3,20.56,16328,0.28503190453873606,0.29431486354951514
1182,23011,Kennebec County,ME,5,Nonmetro,32075,123642,53876,13,48,32222,0.2594183206353828,0.2606072370230181
1183,23013,Knox County,ME,11,Nonmetro,12162,40607,66058,3,24.38,15631,0.2995050114512276,0.38493363213239096
1184,23015,Lincoln County,ME,7,Nonmetro,11341,35237,64825,3,7.1,6222,0.3218491926100406,0.17657575843573517
1185,23017,Oxford County,ME,6,Nonmetro,16053,57777,47611,4,12.96,6227,0.27784412482475723,0.10777645083683819
1186,23019,Penobscot County,ME,2,Metro,37407,152199,52079,13,50.85,55255,0.24577691049218459,0.36304443524596086
1187,23021,Piscataquis County,ME,6,Nonmetro,5417,16800,48769,3,29.82,1287,0.32244047619047617,0.07660714285714286
1188,23023,Sagadahoc County,ME,2,Metro,9842,36699,68433,4,No Counts,16331,0.268181694324096,0.4449985013215619
1189,23025,Somerset County,ME,6,Nonmetro,14239,50477,43694,5,9.92,4247,0.28208887215959744,0.08413732987301147
1190,23027,Waldo County,ME,6,Nonmetro,11155,39607,56085,1,6.31,4970,0.28164213396621807,0.12548286918978968
1191,23029,Washington County,ME,11,Nonmetro,9624,31095,48582,3,16.1,5677,0.3095031355523396,0.18256954494291686
1192,23031,York County,ME,2,Metro,52199,211972,67965,15,10.8,106065,0.24625422225576962,0.5003726907327383
1193,24001,Allegany County,MD,2,Metro,17002,68106,53023,4,41.06,45658,0.24964026664317387,0.6703961471823334
1194,24003,Anne Arundel County,MD,1,Metro,97038,588261,105979,49,10.77,512143,0.16495739136199747,0.8706050545591157
1195,24005,Baltimore County,MD,1,Metro,162691,854535,79974,46,23.03,793373,0.1903854142896429,0.9284265711761367
1196,24009,Calvert County,MD,1,Metro,16436,92783,111665,9,7.86,38524,0.17714452000905337,0.4152053716736902
1197,24011,Caroline County,MD,4,Nonmetro,6673,33293,60617,4,No Counts,10568,0.20043252335325745,0.3174240831406001
1198,24013,Carroll County,MD,1,Metro,33675,172891,104817,15,39.5,116502,0.19477589926601152,0.6738465275809614
1199,24015,Cecil County,MD,1,Metro,19525,103725,84248,4,16.87,52802,0.18823812966979994,0.509057604241986
1200,24017,Charles County,MD,1,Metro,24460,166617,102681,10,5.94,97639,0.14680374751676,0.5860086305719104
1201,24019,Dorchester County,MD,5,Nonmetro,8242,32531,54846,3,24.61,13530,0.25335833512649475,0.415910977221727
1202,24021,Frederick County,MD,1,Metro,43708,271717,99254,15,9.86,195203,0.16085854031952362,0.7184055469477434
1203,24023,Garrett County,MD,7,Nonmetro,7280,28806,56929,2,9.04,8185,0.25272512670971325,0.28414219259876417
1204,24025,Harford County,MD,1,Metro,49163,260924,102537,10,9.31,210973,0.18841884993331393,0.808561113580966
1205,24027,Howard County,MD,1,Metro,49468,332317,124042,19,6.76,315674,0.14885786763842956,0.9499183008994424
1206,24029,Kent County,MD,4,Nonmetro,5686,19198,64437,Data Not Collected,6.27,3729,0.2961766850713616,0.19423898322741953
1207,24031,Montgomery County,MD,1,Metro,170682,1062061,115394,62,20.41,1044605,0.16070828323420216,0.9835640325744002
1208,24033,Prince George's County,MD,1,Metro,135095,967201,85246,47,8.13,902457,0.13967624102952747,0.9330604496893614
1209,24035,Queen Anne's County,MD,1,Metro,10566,49874,93427,1,No Counts,45414,0.2118538717568272,0.9105746481132454
1210,24037,St. Mary's County,MD,2,Metro,17058,113777,105197,6,8.16,64706,0.14992485300192482,0.5687089657839458
1211,24039,Somerset County,MD,2,Metro,5242,24620,51787,2,No Counts,5458,0.21291632818846468,0.22168968318440294
1212,24041,Talbot County,MD,3,Nonmetro,11447,37526,69311,4,25.9,14290,0.30504183765922294,0.3808026435005063
1213,24043,Washington County,MD,2,Metro,31700,154705,63237,11,23.42,108798,0.20490611163181538,0.7032610452150868
1214,24045,Wicomico County,MD,2,Metro,20164,103588,59387,7,37.79,56013,0.1946557516314631,0.5407286558288605
1215,24047,Worcester County,MD,2,Metro,15310,52460,62481,3,7.63,39530,0.29184140297369426,0.7535264963781929
1216,24510,Baltimore city,MD,1,Metro,99916,585708,51485,20,73.47,601235,0.17059012340620242,1.026509796690501
1217,25001,Barnstable County,MA,2,Metro,78040,228996,76287,4,18.78,211558,0.34079197889919477,0.9238501982567381
1218,25003,Berkshire County,MA,2,Metro,35287,129026,65458,4,25.09,99847,0.273487514144436,0.7738517818114179
1219,25005,Bristol County,MA,1,Metro,122635,579200,71998,12,20.84,529795,0.21173169889502763,0.9147013121546961
1220,25007,Dukes County,MA,8,Nonmetro,5084,20600,80459,Data Not Collected,12.15,13599,0.24679611650485436,0.6601456310679612
1221,25009,Essex County,MA,1,Metro,161598,809829,88269,6,13.54,774499,0.19954583004560222,0.956373506011763
1222,25011,Franklin County,MA,5,Nonmetro,19101,71029,62920,1,12.54,44267,0.268918329133171,0.6232243168283377
1223,25013,Hampden County,MA,2,Metro,103108,465825,61600,5,33.06,432323,0.22134492566951108,0.9280802876616755
1224,25015,Hampshire County,MA,2,Metro,34688,162308,73864,3,17.59,140670,0.2137171303940656,0.8666855607856667
1225,25017,Middlesex County,MA,1,Metro,274859,1632002,111158,12,22.2,1599132,0.1684182985069871,0.9798590933099347
1226,25019,Nantucket County,MA,11,Nonmetro,2028,14255,95713,Data Not Collected,9.83,10128,0.14226587162399157,0.7104875482286916
1227,25021,Norfolk County,MA,1,Metro,133982,725981,106348,8,21.03,703119,0.18455303926686786,0.9685088177238799
1228,25023,Plymouth County,MA,1,Metro,114483,530819,88420,5,21.62,492555,0.2156723855024029,0.9279151650562621
1229,25025,Suffolk County,MA,1,Metro,107561,797936,85221,4,83.94,801161,0.1347990315012733,1.0040416775280223
1230,25027,Worcester County,MA,2,Metro,160332,862111,77931,11,25.57,749546,0.18597605180771384,0.8694309665460712
1231,26001,Alcona County,MI,10,Nonmetro,4374,10167,45573,Data Not Collected,No Counts,6995,0.43021540277367953,0.688010229172814
1232,26003,Alger County,MI,10,Nonmetro,2678,8842,51126,Data Not Collected,12.45,7930,0.302872653245872,0.8968559149513685
1233,26005,Allegan County,MI,5,Nonmetro,24238,120502,63732,12,5.64,51583,0.2011418897611658,0.42806758394051553
1234,26007,Alpena County,MI,8,Nonmetro,8924,28907,40442,6,42.94,20089,0.3087141522814543,0.6949527796035563
1235,26009,Antrim County,MI,10,Nonmetro,7662,23431,58738,2,No Counts,12043,0.3270026887456788,0.5139772096794845
1236,26011,Arenac County,MI,7,Nonmetro,4827,15002,50286,1,16.68,8949,0.32175709905345956,0.5965204639381416
1237,26013,Baraga County,MI,10,Nonmetro,2196,8158,48846,Data Not Collected,18.45,5359,0.26918362343711694,0.6569012012748222
1238,26015,Barry County,MI,2,Metro,13864,62423,68693,5,4,28013,0.22209762427310448,0.4487608733960239
1239,26017,Bay County,MI,2,Metro,26787,103856,55860,10,37.36,87269,0.25792443383145897,0.8402884763518719
1240,26019,Benzie County,MI,8,Nonmetro,5585,17970,64526,1,4.45,14758,0.3107957707289928,0.8212576516416249
1241,26021,Berrien County,MI,2,Metro,36267,154316,56346,16,16.81,114655,0.2350177557738666,0.7429884133855206
1242,26023,Branch County,MI,5,Nonmetro,9655,44862,51757,5,15.84,11833,0.2152155499086086,0.2637644331505506
1243,26025,Calhoun County,MI,2,Metro,30569,134310,52310,21,41.53,70965,0.2276003276003276,0.528367210185392
1244,26027,Cass County,MI,2,Metro,12969,51589,61180,3,4.85,15431,0.2513908003644188,0.29911415224175697
1245,26029,Charlevoix County,MI,11,Nonmetro,7530,26054,66728,5,9.61,17283,0.28901512243801336,0.6633530360021493
1246,26031,Cheboygan County,MI,11,Nonmetro,8295,25579,50788,4,No Counts,16708,0.3242894561945346,0.6531920716212518
1247,26033,Chippewa County,MI,8,Nonmetro,8271,36785,52579,4,22.32,31029,0.224847084409406,0.8435231752072856
1248,26035,Clare County,MI,6,Nonmetro,9447,30856,43726,5,15.9,19956,0.3061641171895255,0.6467461757842883
1249,26037,Clinton County,MI,2,Metro,15687,79128,76367,7,8.34,46486,0.1982484076433121,0.5874785158224649
1250,26039,Crawford County,MI,12,Nonmetro,4091,12988,49625,2,54.76,13891,0.31498306128734216,1.0695257160455804
1251,26041,Delta County,MI,8,Nonmetro,10818,36903,49414,2,6.79,29114,0.29314689862612797,0.7889331490664716
1252,26043,Dickinson County,MI,8,Nonmetro,7002,25947,59408,3,25.5,22049,0.269857787027402,0.8497706863991984
1253,26045,Eaton County,MI,2,Metro,24183,109175,67658,14,4.12,61761,0.22150675520952598,0.5657064346233112
1254,26047,Emmet County,MI,11,Nonmetro,9259,34112,60401,5,59.25,26455,0.2714294090056285,0.7755335365853658
1255,26049,Genesee County,MI,2,Metro,90745,406211,48721,63,28.37,353827,0.22339375349264298,0.871042389300142
1256,26051,Gladwin County,MI,6,Nonmetro,8307,25386,48694,4,9.85,13046,0.32722760576695814,0.513905302135035
1257,26053,Gogebic County,MI,11,Nonmetro,4502,14380,48975,2,17.46,13985,0.3130737134909597,0.9725312934631433
1258,26055,Grand Traverse County,MI,8,Nonmetro,22507,95238,67290,12,44.59,70676,0.23632373632373632,0.742098742098742
1259,26057,Gratiot County,MI,5,Nonmetro,8781,41761,54161,6,16.08,26822,0.21026795335360743,0.6422738919087186
1260,26059,Hillsdale County,MI,5,Nonmetro,10846,45746,54974,3,14.23,13042,0.23709176758623704,0.28509596467450704
1261,26061,Houghton County,MI,8,Nonmetro,7561,37361,47399,2,16.42,26301,0.20237681004255775,0.7039693798345869
1262,26063,Huron County,MI,11,Nonmetro,9492,31407,53616,2,31.26,9719,0.3022256184926927,0.30945330658770337
1263,26065,Ingham County,MI,2,Metro,48726,284900,62711,32,32.09,246586,0.17102843102843102,0.8655177255177255
1264,26067,Ionia County,MI,5,Nonmetro,11813,66804,58371,7,3.29,30798,0.1768307286988803,0.46102029818573736
1265,26069,Iosco County,MI,11,Nonmetro,9021,25237,43450,4,18.66,22206,0.3574513610968023,0.8798985616356936
1266,26071,Iron County,MI,9,Nonmetro,3920,11631,45098,Data Not Collected,21.48,10244,0.33703034992691944,0.8807497205743272
1267,26073,Isabella County,MI,5,Nonmetro,11276,64394,53607,9,18.3,43096,0.17510948224989906,0.6692548995248004
1268,26075,Jackson County,MI,2,Metro,34999,160366,57267,13,31.27,88506,0.21824451567040395,0.5519000286843845
1269,26077,Kalamazoo County,MI,2,Metro,49797,261670,63279,28,37.8,202016,0.1903045821072343,0.772025834065808
1270,26079,Kalkaska County,MI,8,Nonmetro,4751,17939,52903,2,4.46,15396,0.26484196443502983,0.8582418194994147
1271,26081,Kent County,MI,2,Metro,109916,657974,65012,78,27.29,557192,0.16705219355172088,0.846829813944016
1272,26083,Keweenaw County,MI,8,Nonmetro,794,2046,49890,Data Not Collected,No Counts,898,0.38807429130009774,0.4389051808406647
1273,26085,Lake County,MI,10,Nonmetro,3976,12096,39971,Data Not Collected,No Counts,11063,0.3287037037037037,0.9145998677248677
1274,26087,Lapeer County,MI,1,Metro,19900,88619,68959,7,20.67,53876,0.22455681061623353,0.6079508908924722
1275,26089,Leelanau County,MI,8,Nonmetro,7613,22301,77687,1,No Counts,12451,0.34137482624097576,0.5583157705932469
1276,26091,Lenawee County,MI,5,Nonmetro,23254,99423,58849,12,11.39,42811,0.23388954266115486,0.4305945304406425
1277,26093,Livingston County,MI,1,Metro,39373,193866,87686,17,5.52,131930,0.20309388959384317,0.680521597392013
1278,26095,Luce County,MI,10,Nonmetro,1644,5339,48764,Data Not Collected,46.95,5733,0.30792283199100956,1.073796591121933
1279,26097,Mackinac County,MI,10,Nonmetro,3657,10834,48480,Data Not Collected,13.85,9809,0.33754845855639654,0.9053904375115378
